start_Node,target_Node,PPREstimate,start_Time,end_Time,Time taken,frontier_Size,walkCount,walks_Hitting_Frontier,nodesCrossed_Count
10816.0,10299.0,0.0,120585.886259,120586.112716,0.226456997872,141.0,28092.8149177,0.0,0.0
10280.0,7810.0,0.0,120617.870962,120618.326205,0.455243002623,11.0,28092.8149177,0.0,0.0
10281.0,6191.0,0.0,120631.476853,120632.131761,0.654907696808,25.0,28092.8149177,0.0,0.0
