start_Node,target_Node,PPREstimate,start_Time,end_Time,Time taken,frontier_Size,walkCount,walks_Hitting_Frontier,nodesCrossed_Count,PPRtoFrontier()
20.0,20571.0,0.0192401602273659,6504.337550659407,6504.340340882846,0.002790223439660622,36.0,0.0,0.0,0.0,N
20.0,20571.0,0.0192401602273659,6518.33838310743,6518.3436542517975,0.0052711443677253556,36.0,0.0,0.0,0.0,N
23.0,10493.0,0.00024381973470911366,6530.289194085616,6531.265810268227,0.9766161826109965,608.0,29162.583047459975,2996.0,76742.0,Y
23.0,10493.0,0.00023155467134377834,6543.289400059191,6544.25938402952,0.9699839703289399,608.0,29162.583047459975,2949.0,75972.0,Y
23.0,10493.0,0.00022986304604295427,6552.816601059635,6553.7815102790055,0.9649092193703837,608.0,29162.583047459975,2991.0,76135.0,Y
20.0,23768.0,0.0,6571.761147293347,6572.396733505434,0.6355862120872189,154.0,29162.583047459975,0.0,70479.0,Y
20.0,23768.0,0.0,6582.944138050197,6583.589000600471,0.6448625502744108,154.0,29162.583047459975,0.0,70048.0,Y
20.0,23768.0,0.0,6593.480034420169,6594.101857354745,0.6218229345759028,154.0,29162.583047459975,0.0,69828.0,Y
14751.0,10451.0,0.0,6612.9191608458605,6613.269841807503,0.35068096164286544,46.0,29162.583047459975,0.0,41888.0,Y
14751.0,10451.0,0.0,6624.415622514075,6624.774030906301,0.3584083922260106,46.0,29162.583047459975,0.0,42376.0,Y
14751.0,10451.0,0.0,6633.631447238089,6633.9867236002265,0.35527636213737424,46.0,29162.583047459975,0.0,42369.0,Y
14728.0,13004.0,0.053496196041169626,6648.470652015855,6648.474056054238,0.00340403838254133,58.0,0.0,0.0,0.0,N
14728.0,13004.0,0.053496196041169626,6656.894169271274,6656.896885932723,0.0027166614490852226,58.0,0.0,0.0,0.0,N
14728.0,13004.0,0.053496196041169626,6664.4072949545025,6664.4143100312895,0.007015076786956342,58.0,0.0,0.0,0.0,N
14772.0,14764.0,0.0,6681.653665354526,6681.976266164393,0.3226008098663442,41.0,29162.583047459975,0.0,36977.0,Y
14772.0,14764.0,0.0,6694.213785175035,6694.545138835429,0.3313536603936882,41.0,29162.583047459975,0.0,37063.0,Y
14772.0,14764.0,0.0,6706.326165316034,6706.653805977681,0.3276406616469103,41.0,29162.583047459975,0.0,36840.0,Y
20663.0,22659.0,0.0,6729.397239543505,6729.863867889507,0.4666283460019258,16.0,29162.583047459975,0.0,55769.0,Y
20663.0,22659.0,0.0,6740.692621732265,6741.154110319037,0.4614885867713383,16.0,29162.583047459975,0.0,55124.0,Y
20663.0,22659.0,0.0,6755.540439763849,6755.99939405448,0.45895429063148185,16.0,29162.583047459975,0.0,56074.0,Y
27769.0,26844.0,0.02780015869999445,6790.621523896527,6790.660061484139,0.03853758761215431,231.0,0.0,0.0,0.0,N
27769.0,26844.0,0.02780015869999445,6799.524552768754,6799.570088325712,0.045535556958384404,231.0,0.0,0.0,0.0,N
27769.0,26844.0,0.02780015869999445,6809.09121515856,6809.124145269537,0.03293011097684939,231.0,0.0,0.0,0.0,N
2.0,27718.0,0.16180025205293236,6826.106994376784,6826.125400613473,0.0184062366888611,104.0,0.0,0.0,0.0,N
2.0,27718.0,0.16180025205293236,6834.082993665115,6834.100785060415,0.017791395299354917,104.0,0.0,0.0,0.0,N
2.0,27718.0,0.16180025205293236,6839.203164534224,6839.220858759266,0.017694225041850586,104.0,0.0,0.0,0.0,N
3647.0,553.0,0.0,6857.043110748434,6857.71491717433,0.6718064258966479,12.0,29162.583047459975,0.0,77871.0,Y
3647.0,553.0,0.0,6866.23465283017,6866.914648245375,0.6799954152056671,12.0,29162.583047459975,0.0,78862.0,Y
3647.0,553.0,0.0,6875.76243479927,6876.444853312257,0.6824185129871694,12.0,29162.583047459975,0.0,78038.0,Y
5358.0,14518.0,0.0,6898.418351492881,6898.920655693954,0.5023042010734571,2.0,29162.583047459975,0.0,61106.0,Y
5358.0,14518.0,0.0,6908.945141914767,6909.439566429044,0.4944245142769432,2.0,29162.583047459975,0.0,61350.0,Y
5358.0,14518.0,0.0,6918.978192119971,6919.482296365866,0.5041042458951779,2.0,29162.583047459975,0.0,61144.0,Y
14505.0,23405.0,0.0,6932.185846330711,6932.450260289697,0.26441395898655173,5.0,29162.583047459975,0.0,29557.0,Y
14505.0,23405.0,0.0,6942.937627985035,6943.202831965594,0.26520398055890837,5.0,29162.583047459975,0.0,29424.0,Y
