start_Node,target_Node,PPREstimate,start_Time,end_Time,Time taken,frontier_Size,walkCount,walks_Hitting_Frontier,nodesCrossed_Count,PPRtoFrontier()
10.0,531.0,0.07433914855361283,2.0528927825422e-06,0.0012077852537289943,0.0012057323609464521,13.0,0.0,0.0,0.0,N
10.0,531.0,0.07433914855361283,6.690174684068355,6.691267849475058,0.0010931654067034557,13.0,0.0,0.0,0.0,N
10.0,531.0,0.07433914855361283,11.789722192284202,11.790806119673384,0.001083927389181838,13.0,0.0,0.0,0.0,N
7979.0,5029.0,0.130190034888569,19.324667388600627,19.326993658272045,0.002326269671417691,8.0,0.0,0.0,0.0,N
7979.0,5029.0,0.130190034888569,25.551345072458563,25.55366655204682,0.002321479588257347,8.0,0.0,0.0,0.0,N
7979.0,5029.0,0.130190034888569,32.27048265220061,32.27278462930744,0.002301977106824893,8.0,0.0,0.0,0.0,N
12093.0,2816.0,0.0,42.29231311405017,43.13437414997408,0.842061035923912,7.0,26154.158369177167,0.0,104606.0,Y
12093.0,2816.0,0.0,55.451496473301276,56.28198706335398,0.8304905900527046,7.0,26154.158369177167,0.0,104439.0,Y
12093.0,2816.0,0.0,68.77502005847323,69.60506619723851,0.8300461387652831,7.0,26154.158369177167,0.0,104770.0,Y
924.0,16238.0,0.0,81.3128878898144,82.12759549800613,0.8147076081917248,1.0,26154.158369177167,0.0,103597.0,Y
924.0,16238.0,0.0,91.18058510865791,92.00794469506843,0.8273595864105232,1.0,26154.158369177167,0.0,103857.0,Y
924.0,16238.0,0.0,99.71820898790675,100.53944376870056,0.8212347807938158,1.0,26154.158369177167,0.0,103813.0,Y
16240.0,22155.0,0.0,113.0789392018695,113.90911980511204,0.830180603242539,1.0,26154.158369177167,0.0,105077.0,Y
16240.0,22155.0,0.0,122.50764514379658,123.34272497566467,0.8350798318680859,1.0,26154.158369177167,0.0,104935.0,Y
16240.0,22155.0,0.0,130.5990361668386,131.43225915718486,0.8332229903462576,1.0,26154.158369177167,0.0,105665.0,Y
11201.0,24817.0,0.0,150.38185824433188,151.21279054848162,0.8309323041497407,1.0,26154.158369177167,0.0,104960.0,Y
11201.0,24817.0,0.0,159.508349286021,160.35028509548516,0.8419358094641609,1.0,26154.158369177167,0.0,104764.0,Y
11201.0,24817.0,0.0,167.99318884389632,168.8175926068488,0.8244037629524712,1.0,26154.158369177167,0.0,104531.0,Y
10010.0,17312.0,0.09288191020772936,178.77271397558084,178.77818938278068,0.005475407199838855,13.0,0.0,0.0,0.0,N
10010.0,17312.0,0.09288191020772936,185.47857823488857,185.4838326139655,0.005254379076916393,13.0,0.0,0.0,0.0,N
10010.0,17312.0,0.09288191020772936,190.93304695479017,190.93820998013825,0.0051630253480823285,13.0,0.0,0.0,0.0,N
15540.0,4227.0,0.01835731347208556,199.89550023009505,199.8961657095054,0.0006654794103440054,4.0,0.0,0.0,0.0,N
15540.0,4227.0,0.01835731347208556,206.38818799707806,206.38885758227394,0.0006695851958795629,4.0,0.0,0.0,0.0,N
15540.0,4227.0,0.01835731347208556,214.27744982815577,214.2780937521919,0.000643924036126009,4.0,0.0,0.0,0.0,N
13945.0,11979.0,0.0,224.73700835356289,225.5692264528921,0.832218099329225,10.0,26154.158369177167,0.0,104793.0,Y
13945.0,11979.0,0.0,238.31417642218423,239.1604657329426,0.8462893107583795,10.0,26154.158369177167,0.0,104642.0,Y
13945.0,11979.0,0.0,247.48181085672348,248.29966452310444,0.8178536663809552,10.0,26154.158369177167,0.0,103638.0,Y
2125.0,2125.0,0.5302606369844328,260.776318855307,260.77814319269305,0.0018243373860400425,5.0,0.0,0.0,0.0,N
2125.0,2125.0,0.5302606369844328,266.33581014847545,266.3376868346275,0.0018766861520589373,5.0,0.0,0.0,0.0,N
2125.0,2125.0,0.5302606369844328,270.6765910346751,270.6784037390021,0.0018127043269942078,5.0,0.0,0.0,0.0,N
