start_Node,target_Node,PPREstimate,start_Time,end_Time,Time taken,frontier_Size,walkCount,walks_Hitting_Frontier,nodesCrossed_Count,PPRtoFrontier()
6308.0,444.0,0.022945887117678407,4396.581131178138,4396.582543226224,0.0014120480855126516,22.0,0.0,0.0,0.0,N
6308.0,444.0,0.022945887117678407,4405.10888714393,4405.110194836632,0.001307692702539498,22.0,0.0,0.0,0.0,N
6308.0,444.0,0.022945887117678407,4413.756425639946,4413.757373049965,0.0009474100188526791,22.0,0.0,0.0,0.0,N
6318.0,2891.0,0.06571455883779218,4427.773255597127,4427.773711339324,0.00045574219711852493,7.0,0.0,0.0,0.0,N
6318.0,2891.0,0.06571455883779218,4435.72392800505,4435.724119950525,0.0001919454753078753,7.0,0.0,0.0,0.0,N
6318.0,2891.0,0.06571455883779218,4444.188932170711,4444.189381754231,0.0004495835200941656,7.0,0.0,0.0,0.0,N
8157.0,10683.0,0.06556546676494068,4458.53294157296,4458.558749172427,0.025807599467043474,339.0,0.0,0.0,0.0,N
8157.0,10683.0,0.06556546676494068,4470.131259911623,4470.148772455654,0.01751254403097846,339.0,0.0,0.0,0.0,N
8157.0,10683.0,0.06556546676494068,4481.428312812959,4481.462355591823,0.03404277886420459,339.0,0.0,0.0,0.0,N
8152.0,10306.0,0.0009264863433233498,4495.154696762075,4495.571528429999,0.41683166792336124,184.0,26083.807237441393,4457.0,50236.0,Y
8152.0,10306.0,0.0009234281665266991,4505.67482896837,4506.092206021477,0.4173770531069749,184.0,26083.807237441393,4447.0,50606.0,Y
8152.0,10306.0,0.0009145226283760977,4515.394857161431,4515.812324199671,0.41746703823991993,184.0,26083.807237441393,4404.0,50418.0,Y
8655.0,25124.0,0.05724546676494068,4533.347334404259,4533.350310414497,0.0029760102379441378,32.0,0.0,0.0,0.0,N
8655.0,25124.0,0.05724546676494068,4548.1296309412,4548.130727528095,0.0010965868950734148,32.0,0.0,0.0,0.0,N
8655.0,25124.0,0.05724546676494068,4558.929618281694,4558.9312229595525,0.001604677858267678,32.0,0.0,0.0,0.0,N
